Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
1999-12-12,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-13,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-14,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-15,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-16,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-17,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-18,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-19,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-20,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-21,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-22,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-23,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-24,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-25,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-26,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-27,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-28,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-29,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-30,,streamflow,10023000,ft3/s,"['A', '[91]']",0
1999-12-31,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-01,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-02,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-03,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-04,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-05,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-06,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-07,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-08,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-09,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-10,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-11,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-12,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-13,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-14,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-15,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-16,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-17,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-18,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-19,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-20,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-21,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-22,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-23,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-24,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-25,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-26,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-27,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-28,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-29,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-30,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-01-31,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-01,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-02,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-03,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-04,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-05,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-06,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-07,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-08,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-09,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-10,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-11,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-12,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-13,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-14,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-15,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-16,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-17,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-18,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-19,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-20,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-21,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-22,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-23,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-24,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-25,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-26,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-27,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-28,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-02-29,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-01,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-02,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-03,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-04,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-05,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-06,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-07,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-08,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-09,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-10,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-11,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-12,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-13,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-14,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-15,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-16,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-17,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-18,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-19,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-20,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-21,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-22,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-23,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-24,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-25,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-26,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-27,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-28,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-29,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-30,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-03-31,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-01,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-02,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-03,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-04,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-05,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-06,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-07,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-08,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-09,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-10,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-11,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-12,12.166667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-13,12.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-14,13.5,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-15,16.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-16,16.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-17,16.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-18,15.166667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-19,14.125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-20,13.333333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-21,12.208333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-22,12.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-23,12.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-24,12.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-25,12.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-26,12.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-27,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-28,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-29,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-04-30,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-01,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-02,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-03,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-04,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-05,11.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-06,11.208333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-07,12.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-08,12.208333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-09,13.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-10,13.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-11,14.666667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-12,17.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-13,17.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-14,15.875,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-15,14.666667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-16,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-17,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-18,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-19,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-20,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-21,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-22,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-23,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-24,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-25,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-26,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-27,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-28,13.5,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-29,13.083333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-30,13.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-05-31,13.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-01,12.25,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-02,13.833333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-03,13.916667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-04,13.791667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-05,13.875,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-06,13.916667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-07,13.833333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-08,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-09,14.458333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-10,14.458333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-11,14.0,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-12,13.708333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-13,13.916667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-14,13.666667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-15,13.583333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-16,13.375,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-17,13.625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-18,13.5,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-19,13.708333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-20,13.333333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-21,12.666667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-22,12.583333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-23,12.541667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-24,12.5,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-25,12.416667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-26,12.333333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-27,12.25,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-28,12.208333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-29,12.291667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-06-30,12.125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-01,12.5,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-02,12.25,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-03,11.875,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-04,11.708333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-05,11.708333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-06,11.625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-07,11.625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-08,11.666667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-09,11.958333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-10,11.958333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-11,12.166667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-12,11.75,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-13,11.541667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-14,11.458333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-15,11.458333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-16,11.708333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-17,11.916667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-18,10.875,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-19,10.791667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-20,10.741667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-21,10.75,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-22,10.7,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-23,10.604167,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-24,10.6,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-25,10.65,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-26,10.65,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-27,10.6125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-28,10.354167,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-29,10.4625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-30,10.475,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-07-31,10.4625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-01,10.5,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-02,10.516666,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-03,10.6,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-04,10.616667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-05,10.516666,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-06,10.245833,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-07,9.7125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-08,9.658333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-09,9.729167,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-10,9.9875,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-11,9.916667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-12,9.6375,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-13,9.629167,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-14,9.6125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-15,9.666666,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-16,9.6375,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-17,9.4875,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-18,9.620833,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-19,9.608334,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-20,9.3375,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-21,9.3375,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-22,9.429167,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-23,9.495833,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-24,9.716666,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-25,9.541666,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-26,9.570833,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-27,9.691667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-28,9.395833,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-29,9.179167,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-30,9.429167,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-08-31,11.333333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-01,8.816667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-02,8.470834,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-03,8.45,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-04,8.433333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-05,8.479167,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-06,8.533334,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-07,8.625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-08,8.458333,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-09,8.545834,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-10,8.941667,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-11,9.920834,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-12,9.25,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-13,8.725,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-14,8.970833,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-15,8.6125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-16,8.35,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-17,8.0625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-18,7.9,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-19,8.018604,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-20,7.828125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-21,8.1125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-22,8.076041,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-23,7.965625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-24,7.95,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-25,7.978125,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-26,7.91875,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-27,7.884375,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-28,7.965625,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-29,7.870652,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-30,8.070833,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-10-31,8.017709,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-11-01,7.834375,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-11-02,7.6857142,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-11-03,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-11-04,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-11-05,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-11-06,,streamflow,10023000,ft3/s,"['A', '[91]']",0
2000-11-07,,streamflow,10023000,ft3/s,"['A', '[91]']",0
